GID_3,young,elderly,working,dependency_ratio
BEN.1.1.1_1,11845.880050797234,563.9875895431006,12044.786235565818,1.030310326612232
BEN.1.1.2_1,31273.95599303526,1488.9668793933226,31799.082299867277,1.0303103266777396
BEN.1.1.3_1,5735.89308467764,273.08840709617414,5832.205438430982,1.030310326892461
BEN.1.1.4_1,28307.197887071845,1346.1594100279033,28663.655117289978,1.0345281219635099
BEN.1.1.5_1,13835.3097524781,654.0130464822239,14068.549243980327,1.0299088091943835
BEN.1.1.6_1,8832.834582785974,420.5351618215081,8981.14820829319,1.0303103266977514
BEN.1.1.7_1,9118.030059313878,433.99719222902735,9270.323804576183,1.030387659903278
BEN.1.1.8_1,9438.677794925008,448.7487366879523,9597.270469180654,1.030233185921359
BEN.1.1.9_1,16231.260855338209,773.5460513875233,16503.41803551253,1.0303809107988597
BEN.1.1.10_1,5251.886392527567,250.04463442940465,5340.071707339791,1.030310326993308
BEN.1.2.1_1,18265.056487524133,787.0308652676392,17982.32368275343,1.0594897349703662
BEN.1.2.2_1,3655.6229635221644,156.80897159984465,3597.1063805431872,1.0598607691291873
BEN.1.2.3_1,6763.284893576829,290.06221657193385,6655.507099682589,1.059776062816483
BEN.1.2.4_1,15071.67090649594,652.942592748654,14879.624585817295,1.056788322081238
BEN.1.2.5_1,10847.45987663046,467.76729669138257,10705.057834750085,1.0569982290605722
BEN.1.2.6_1,7586.374459142494,325.24333495792894,7464.332687600558,1.0599229864503328
BEN.1.3.1_1,25465.217086845045,1001.271326925807,25930.147309889224,1.0206840746977583
BEN.1.3.2_1,8710.167018853368,343.5643763445765,8856.945286625034,1.0222182820605294
BEN.1.3.3_1,13858.338939779549,545.3754426534458,14110.653130724144,1.0207687942573507
BEN.1.3.4_1,13435.605017300311,528.9195442450174,13680.191739739937,1.0207842716838118
BEN.1.3.5_1,7061.682067761687,277.5557821521172,7190.311225001553,1.0207121250043274
BEN.1.3.6_1,4168.677729228139,163.84773445637077,4244.610560911326,1.020712124589896
BEN.1.3.7_1,11177.173851643724,440.43119853707105,11370.110640143497,1.0217671065718121
BEN.1.3.8_1,8812.316324434312,346.3635614199339,8972.833440028444,1.0207121247784148
BEN.1.3.9_1,6781.816120243007,268.9634309264378,6882.401319664137,1.0244650411512946
BEN.1.3.10_1,10658.632885928106,419.7820908887229,10847.15276565581,1.0213200842799264
BEN.1.4.1_1,4227.34079135682,187.9291504787637,4466.171376888909,0.988602892554297
BEN.1.4.2_1,1522.4067376622725,72.22894221993799,1585.8831131238558,1.0055190490937973
BEN.1.4.3_1,17750.036635500077,837.7641150736391,18449.749588525883,1.007482549363905
BEN.1.4.4_1,8672.310027267495,411.5785640259651,9011.441349361417,1.008039473278842
BEN.1.4.5_1,11579.386075359018,549.7353890941708,12060.217090421718,1.0057133610046036
BEN.1.5.1_1,10086.288138894546,417.2674023019437,10812.064704669536,0.9714662118753502
BEN.1.5.2_1,35199.60599975763,1451.8787214358426,37618.41915659854,0.9742962501592666
BEN.1.5.3_1,14310.293300770903,590.8930616624762,15305.63952513865,0.9735748929640622
BEN.1.5.4_1,19096.253017003415,789.8283510655658,20473.431527826266,0.9713115918570372
BEN.1.5.5_1,16121.088060017342,668.353160507688,17274.247241845304,0.971934752667782
BEN.1.6.1_1,7958.81607510783,299.5397235094597,7648.498787443432,1.0797355177953434
BEN.1.6.2_1,7014.289245707721,264.3025917488239,6776.600456809533,1.0740771694961861
BEN.1.6.3_1,18207.857160941894,688.0138558679679,17650.58863810625,1.0705518894715582
BEN.1.6.4_1,10459.702996969896,393.15140326450285,9953.25807209543,1.0903820961561363
BEN.1.6.5_1,13861.662361510718,528.3775479623623,13360.830620327637,1.077031834201952
BEN.2.1.1_1,4094.907796649635,351.47270595362727,4502.349715995319,0.9875688880423446
BEN.2.1.2_1,840.4874828953369,71.17863557553764,920.5369228312264,0.9903634453541869
BEN.2.1.3_1,3986.783539996033,340.5730283727949,4377.6038417762165,0.9885217403804635
BEN.2.1.4_1,3786.334945129316,324.5218927234634,4167.839327357027,0.9863280503328851
BEN.2.1.5_1,9113.10379403579,780.0825255250077,10041.4573727098,0.9852341101848455
BEN.2.1.6_1,4817.428953688654,413.48789141884936,5296.761480308367,0.9875688879996479
BEN.2.1.7_1,4381.877254546997,375.8282612832527,4820.692955883419,0.9869339448436981
BEN.2.1.8_1,2797.6132686129313,228.87528148089177,3124.9707940538647,0.9684853874002817
BEN.2.2.1_1,14439.909257215488,897.9414682413945,13734.643704092725,1.1167272377722055
BEN.2.2.2_1,8298.3147199738,503.88445572497955,7818.955795721773,1.125751239125178
BEN.2.2.3_1,5150.165296974702,324.34039266561166,4925.034169539633,1.1115670472905659
BEN.2.2.4_1,5692.069541104268,345.71133759936254,5362.317834000221,1.1259647536034845
BEN.2.3.1_1,10958.215816422098,529.8268222549223,10775.548882034467,1.0661213423504075
BEN.2.3.2_1,13168.679389100242,630.8503433847177,12941.221225528656,1.0663236098045485
BEN.2.3.3_1,16042.218168011512,756.0701495936916,15725.117014714704,1.06824567994542
BEN.2.3.4_1,14989.84941033835,708.5474099416831,14689.627299177724,1.0686722338529837
BEN.2.4.1_1,8577.265804035149,566.1621665607647,9115.196230783642,1.0030972168999421
BEN.2.4.2_1,4463.834031622556,349.5589886234265,4989.457242599347,0.9647127505472637
BEN.2.4.3_1,6222.208575248527,386.78552230219,6510.50921431371,1.015127063029184
BEN.2.4.4_1,18665.674124371486,1164.4288466274227,19365.142862890265,1.024010156361906
BEN.2.4.5_1,10763.814484444563,662.819002221401,11210.61883926102,1.0192687531796578
BEN.2.4.6_1,11306.870869791332,698.8210548853051,11877.557978616152,1.0107879032281863
BEN.2.5.1_1,9323.532870725452,638.0287057999985,8703.216598055289,1.1445838977225198
BEN.2.5.2_1,14601.638816307925,992.5377611911927,13637.515840576427,1.1434763310119087
BEN.2.5.3_1,16346.330652895864,1116.6761712535442,15287.205215357752,1.1423282789849523
BEN.2.5.4_1,5210.718802771361,343.153365031275,4895.306696356546,1.1345299717250084
BEN.2.5.5_1,10033.196526360922,686.4617001171591,9365.54052825643,1.1445851090106538
BEN.2.5.6_1,6997.354694437841,469.03980996811777,6542.337567394761,1.1412426258187054
BEN.2.6.1_1,8074.9467877524075,540.138516733704,10334.375576104712,0.8336338505449746
BEN.2.6.2_1,5404.072670353757,379.394920847255,6806.259988795285,0.8497276919662147
BEN.2.6.3_1,2731.73133195732,194.92586117878022,3408.3477959830325,0.8586732834558032
BEN.2.6.4_1,1676.0403754687848,112.52323962699157,2163.578191441275,0.8266692750791311
BEN.2.6.5_1,4445.279877727686,298.43988271897257,5738.352569762573,0.8266692753322635
BEN.2.6.6_1,9723.896622519089,652.8269642937773,12552.448598400892,0.8266692753583392
BEN.2.6.7_1,6741.268196846796,456.16985738018013,8665.505966180448,0.8305848593627405
BEN.2.6.8_1,6094.237811906914,403.081660750272,7593.422634403144,0.8556509739389591
BEN.2.7.1_1,7871.503559140605,447.5410888051479,7845.36554165669,1.0603769325691659
BEN.2.7.2_1,21444.278334596696,1241.4847035984567,21637.12061920876,1.0484649707990925
BEN.2.7.3_1,11289.844071663272,640.5905252709473,11252.152294199966,1.0602802277288657
BEN.2.8.1_1,3357.9201437135093,216.14522010082447,3446.759077029129,1.0369350697104522
BEN.2.8.2_1,2687.7524730285904,186.34858877899663,2779.250160426459,1.0341282345618625
BEN.2.8.3_1,3310.023163010054,222.55286919946968,3443.3338874209244,1.0259173660488212
BEN.2.8.4_1,7931.579787935925,492.3662868486801,8189.158288509374,1.028670563933863
BEN.2.8.5_1,25005.991907024654,1538.7586846581437,25809.278476152736,1.0284964229515219
BEN.2.9.1_1,26257.662269363092,1884.7458308629948,26763.54036043519,1.0515203788893823
BEN.2.9.2_1,7742.420771800357,549.4143614068421,8326.301780289548,0.9958605095044789
BEN.2.9.3_1,16905.284857521976,1219.0193299113384,16920.621699349456,1.0711370131352878
BEN.3.1.1_1,53007.85185318657,2277.647569036397,80114.32166828134,0.6900826003512361
BEN.3.1.2_1,55254.95265750198,2383.3281193317493,84711.50405156077,0.6804067690942122
BEN.3.1.3_1,133100.42688620082,5787.818825365611,204464.0093431536,0.6792796744901405
BEN.3.1.4_1,13756.037269829161,620.359729853166,20676.71774351459,0.6952939619341466
BEN.3.1.5_1,24827.11012927749,1092.7393601896417,37911.38374971917,0.6836956851953243
BEN.3.1.6_1,6587.735654100605,344.75006512520724,9133.057605272139,0.7590541983687887
BEN.3.1.7_1,13778.066771596295,605.3576755788456,21037.29810490534,0.6837106350563766
BEN.3.1.8_1,29860.94813143211,1288.046812274811,45785.9142383282,0.680318291375987
BEN.3.1.9_1,14615.698982101529,637.7823224667147,22293.10383499352,0.684224207515906
BEN.3.2.1_1,4522.506771785787,386.5791207153386,5900.500159217523,0.8319779273003409
BEN.3.2.2_1,3780.0604645262456,322.76463807004944,4928.948700126555,0.8323935492554329
BEN.3.2.3_1,11493.158502313829,982.4231730180758,14995.087599311795,0.8319779122800507
BEN.3.2.4_1,2918.849274083104,247.9744987716264,3800.9043477459195,0.8331763925426792
BEN.3.2.5_1,1862.6644399996626,159.88907854609812,2355.12688251218,0.8587874961489683
BEN.3.2.6_1,2370.9255801140857,198.4606689864641,3073.2011253176547,0.8360618600368925
BEN.3.2.7_1,1219.2211177271224,94.13641635937363,1542.4174479144026,0.8514929183810567
BEN.3.2.8_1,9294.865595994876,795.1991922276688,12050.403571013218,0.8373217319039676
BEN.3.2.9_1,849.6797723561158,68.10462068947277,1086.8960933977096,0.8444085857154324
BEN.3.2.10_1,7292.321373163177,585.0262594611968,9184.374925103366,0.857690120107517
BEN.3.2.11_1,8083.526485253533,689.8474953678343,10536.87435445118,0.832635341894834
BEN.3.2.12_1,1937.521931963567,165.95816609412708,2457.6929408501724,0.8558758757430667
BEN.3.3.1_1,2047.1189471806192,226.53607340967145,2621.8811045269335,0.867184639556921
BEN.3.3.2_1,3110.0155288182636,318.8751822414004,4233.3397974741665,0.8099729469166451
BEN.3.3.3_1,11377.688039295535,1127.6714448370085,14818.341472986885,0.8439108726795913
BEN.3.3.4_1,2999.7510215146694,274.07524089883304,3785.2343447824496,0.864893944261636
BEN.3.3.5_1,4154.406988386977,429.5956401573458,5230.159797286027,0.8764555589530935
BEN.3.3.6_1,5789.379496324665,599.5922387800589,7486.268733508791,0.8534253795228417
BEN.3.3.7_1,1114.653000170931,123.29798791132387,1427.5158904589675,0.8672064502793276
BEN.3.3.8_1,2154.557150968171,232.03431226510344,2822.7328886786295,0.8454896574895117
BEN.3.3.9_1,2483.4754145304573,271.3758444641005,3158.0462479034913,0.8723277123707103
BEN.3.4.1_1,3399.1957745905524,250.17670979461104,4572.640868992563,0.7980885857736707
BEN.3.4.2_1,4715.835346047667,343.6732613262904,6349.724123531923,0.7968076264327046
BEN.3.4.3_1,8018.145434459138,553.0615463449697,10850.55608930695,0.7899325076298067
BEN.3.4.4_1,4946.072018360068,341.16146462083077,6693.2724460582795,0.7899325069450284
BEN.3.4.5_1,8869.392166619818,556.6297840567581,12386.754861983203,0.7609759017356873
BEN.3.4.6_1,7724.666580594097,539.2470864347109,10462.664410142195,0.7898479147451214
BEN.3.4.7_1,9242.477564488983,645.740551626546,12423.112961698633,0.7959533288155417
BEN.3.4.8_1,3620.7550385683207,322.52627299343794,4851.521439315908,0.8127927209815203
BEN.3.4.9_1,30974.679779845246,2019.7254978137532,42702.25306801243,0.7726619301587759
BEN.3.4.10_1,16166.317581109231,1123.8138483265498,21838.86018237298,0.7917140036177959
BEN.3.5.1_1,11041.009575961703,439.71649639895463,12031.1753151054,0.9542480906205696
BEN.3.5.2_1,3678.568780291664,200.23437113586868,4341.95124152638,0.8933318076745534
BEN.3.5.3_1,87.41932313804533,3.4298128751563093,89.16820096382324,1.0188512836550374
BEN.3.5.4_1,3681.3456266420167,153.4456212416876,4940.811212365139,0.7761460786614454
BEN.3.5.5_1,6278.306367706316,297.8392984754971,6906.565995916169,0.9521585213361123
BEN.3.5.6_1,6391.56578777672,255.47599084588575,7139.091392714077,0.9310767173265716
BEN.3.5.7_1,620.5238130667923,24.34565375970457,632.9377774838723,1.0188512832810466
BEN.3.6.1_1,819.8653058145087,58.75424499538173,1009.6148410881816,0.8702522140650172
BEN.3.6.2_1,2142.065923709773,157.03515754649368,2669.870700381395,0.8611282489926709
BEN.3.6.3_1,4936.336544430476,361.8505013050755,6152.110938605959,0.8611982291294795
BEN.3.6.4_1,1479.6676251117306,108.46404762483138,1844.1612860933915,0.861167450326867
BEN.3.6.5_1,3372.547374401337,247.24192777955815,4203.542626794937,0.861128249088523
BEN.3.6.6_1,3363.4856566408553,246.1562519089387,4163.138688035094,0.8670482006578221
BEN.3.6.7_1,2008.4534989776307,144.65977189589347,2405.431618266078,0.8951047514813851
BEN.3.6.8_1,1087.5554925101026,79.72884788793993,1355.5290305396306,0.8611282488972969
BEN.3.6.9_1,3722.0489928017896,272.13426218696173,4588.751958357052,0.870429103868761
BEN.3.6.10_1,1645.1272286001204,117.87475221227908,2025.6892782817806,0.8703220181467335
BEN.3.7.1_1,1567.1322687013915,126.62760369050511,1916.5792696599224,0.8837411002011084
BEN.3.7.2_1,1263.390514546096,104.51910337118896,1581.7747534782004,0.8647941907716996
BEN.3.7.3_1,3163.9537007681183,262.7929913107923,3981.2250324207794,0.8607267020008867
BEN.3.7.4_1,5859.55768302686,478.7110814984605,7188.460646714228,0.881728241417372
BEN.3.7.5_1,3442.900694181434,277.6281784333443,4242.284144083439,0.8770107673724934
BEN.3.7.6_1,3296.54425320836,268.13662414447873,4092.079603815592,0.8711171879523094
BEN.3.8.1_1,3667.3648174694754,247.05189068303167,4212.810206470402,0.9291699640635137
BEN.3.8.2_1,2071.360815519105,143.47343854249272,2413.32608768919,0.9177517557034108
BEN.3.8.3_1,6668.810715997042,477.15016681103117,7895.060972621865,0.9051178841542216
BEN.3.8.4_1,5583.087546471128,375.53348807153196,6408.541032212617,0.9297936932277677
BEN.3.8.5_1,2571.1933309524493,172.9453805001982,2951.341497452968,0.9297936934173364
BEN.3.8.6_1,3339.5331000456554,229.45188932384627,3905.749663105824,0.9137771995687688
BEN.3.8.7_1,3548.7003375140844,242.96142128255337,4100.700665839017,0.924637535819955
BEN.3.8.8_1,5358.384590205875,365.601465561372,6189.433173690877,0.9247997183486714
BEN.3.8.9_1,8742.872609768458,601.2435579880898,10172.892285398959,0.9185309256806007
BEN.3.8.10_1,4636.056706426059,300.1115978012208,5508.758524284145,0.8960582102967978
BEN.3.8.11_1,5692.464485222534,382.89047523843135,6534.089231681435,0.9297936935118313
BEN.4.1.1_1,18231.890040839393,925.0659185629385,19699.373993894955,0.9724652146479007
BEN.4.1.2_1,10439.700505938483,525.9205613640188,11248.619072643067,0.9748415335684338
BEN.4.1.3_1,10135.673900699592,509.70271369613863,10856.684818570355,0.9805365811289666
BEN.4.1.4_1,10932.81340658959,554.9409879231439,11845.22930053596,0.9698211915570895
BEN.4.1.5_1,17021.714743964607,859.0776739391828,18342.987076653953,0.9748026503633958
BEN.4.2.1_1,20553.100359651293,754.0023840363358,17501.123262605317,1.2174705831147739
BEN.4.2.2_1,17722.538022853307,665.2868107098318,15270.535250410283,1.2041375454124374
BEN.4.2.3_1,17872.947424843976,673.0133458204724,15424.449999630087,1.2023742027177127
BEN.4.2.4_1,14414.156809495102,536.0674628420719,12392.84113550952,1.2063597127457657
BEN.4.2.5_1,25284.08472669673,927.4999035552493,21526.791661766154,1.2176261582354844
BEN.4.2.6_1,12896.20397656784,473.0990332396877,10982.73626732539,1.2173016527386151
BEN.4.3.1_1,27173.280910268466,1334.0603246070655,29189.57540963611,0.9766274717879124
BEN.4.3.2_1,5550.370177118037,276.07234627561206,6305.389057507431,0.9240417157853994
BEN.4.3.3_1,6426.504774449809,312.54245719369777,6877.043706897403,0.9799337504405429
BEN.4.3.4_1,11704.666441413723,570.1639527075835,12565.971341350269,0.9768310034043356
BEN.4.3.5_1,12493.754765228967,612.2868385311954,13637.506497766024,0.9610291739114536
BEN.4.4.1_1,9238.781498285824,426.4597632449648,8932.082266526328,1.0820815318452708
BEN.4.4.2_1,13199.291001618727,615.7667866457792,12850.429183244785,1.0750658667710076
BEN.4.4.3_1,17366.04021951649,806.4280472899936,16807.19595671932,1.0812314150202638
BEN.4.4.4_1,20450.56471429181,948.8653760998873,19783.0527586522,1.08170515195298
BEN.4.4.5_1,9216.260240230678,427.97613366615843,8919.67828537436,1.0812314150063616
BEN.4.4.6_1,4786.747559012314,217.4292805098175,4574.933883373586,1.0938249529044601
BEN.4.4.7_1,11615.359837741693,534.6665265110836,11185.512208921518,1.0862288769004218
BEN.4.5.1_1,56110.204690809165,3160.084575392337,86214.38350309059,0.6874756491656266
BEN.4.5.2_1,27382.614429243724,1548.6988661161845,42459.652111697505,0.6813836632304724
BEN.4.5.3_1,31075.893301930464,1756.9437498098027,48148.432441634955,0.6819087431670782
BEN.4.6.1_1,14918.234458765364,662.7949023304849,14146.177737343996,1.1014303404349317
BEN.4.6.2_1,8383.699692992068,369.9032520884174,7882.879862295347,1.110457484827328
BEN.4.6.3_1,3830.992595452013,168.9965887322105,3601.7201454609835,1.1105774526166763
BEN.4.6.4_1,5779.306374748479,254.94256079865076,5433.433680752802,1.1105774525090155
BEN.4.6.5_1,6812.147426430824,300.504281415547,6404.462555234699,1.1105774522848655
BEN.4.6.6_1,6513.849329469218,287.6011017549886,6131.2938675950745,1.1093010020561929
BEN.4.7.1_1,10042.85293087017,507.7630352823549,10087.32677898915,1.0459278456338261
BEN.4.7.2_1,11573.399631139302,578.3393632137153,11534.592490757219,1.0535039711277467
BEN.4.7.3_1,9576.373365320886,482.3469007368728,9548.342631204612,1.053451960676945
BEN.4.7.4_1,19178.579449808134,969.5298194152664,19121.606079789304,1.0536828959424631
BEN.4.8.1_1,15366.54867920172,736.7350756630926,15870.396117443977,1.0146743430786114
BEN.4.8.2_1,32802.174072980415,1583.0143914185192,33916.644733363726,1.0138145661140325
BEN.4.8.3_1,7628.415128764164,365.0736494760482,7869.78395327915,1.0157189607358303
BEN.4.8.4_1,28856.904307598976,1399.3928423052448,30950.720305294588,0.9775635866131498
BEN.4.8.5_1,11905.977804263279,584.9328833627852,13221.169062185092,0.9447659756013788
BEN.4.8.6_1,19387.823361749135,930.2047835105535,20031.915752836197,1.01428282726194
BEN.4.8.7_1,29899.36804432789,1433.0909819856197,31077.006394991233,1.0082199883758254
BEN.5.1.1_1,4987.84597610897,344.6285293249054,5925.477541281913,0.8999231653960927
BEN.5.1.2_1,3696.695236352834,255.62887472771507,4395.468371784552,0.8991815608209945
BEN.5.1.3_1,5279.830221157879,364.5742071247782,6270.875176634504,0.9000983545827704
BEN.5.1.4_1,3034.546868797496,209.62246317572976,3604.1583371277443,0.900118426694482
BEN.5.1.5_1,5096.333977115437,351.31289077279564,6054.388491721083,0.8997848214295262
BEN.5.1.6_1,8106.5165154513825,560.5964371152015,9623.703086716894,0.9006006185424982
BEN.5.1.7_1,2574.796738963106,177.86353550934194,3058.1090136219186,0.900118426848457
BEN.5.1.8_1,8591.793980126451,593.5658063151891,10203.61698899989,0.900206250033102
BEN.5.1.9_1,7046.557584087719,483.7815751369489,8368.798077062493,0.8998113098061353
BEN.5.2.1_1,4548.899615974504,357.08820032569076,5496.483007516719,0.8925685405724002
BEN.5.2.2_1,1822.2658515287308,142.99299831754234,2194.0373588339535,0.8957271588532716
BEN.5.2.3_1,3975.7209370132264,311.97437889770686,4786.831877417667,0.8957271585280742
BEN.5.2.4_1,2514.1420480386823,197.2844463803714,3027.0674143766973,0.8957271587482509
BEN.5.2.5_1,4352.45954769263,336.8537968702337,5238.657215917225,0.8951365113782926
BEN.5.2.6_1,3364.6059710955174,263.84157778856775,4048.947429062475,0.8961458780224876
BEN.5.2.7_1,2931.887505270972,224.94167344398736,3540.6351042227875,0.8915996949106456
BEN.5.2.8_1,15721.367357202236,1238.5950372708578,18958.584157428355,0.8945795874650186
BEN.5.2.9_1,5552.237806431372,435.68803421200016,6685.634717167332,0.8956405926975957
BEN.5.2.10_1,2383.2150894089655,187.0106225017524,2869.4292534649057,0.8957271585654561
BEN.5.3.1_1,12588.405962518478,887.5391311987983,15349.849133623544,0.8779203610671641
BEN.5.3.2_1,9509.958890366708,671.9365802779671,11607.737471059529,0.8771645203064102
BEN.5.3.3_1,4453.310325920567,315.41768909768456,5431.809212023222,0.8779262726059577
BEN.5.3.4_1,2783.346315087025,197.14288535805775,3394.904074462468,0.8779303141037934
BEN.5.3.5_1,3650.5797355365376,258.5621345650802,4452.699493881099,0.8779262726967229
BEN.5.3.6_1,3324.845163050733,235.49110680217447,4055.393238557402,0.8779262725997447
BEN.5.3.7_1,4406.95987167627,312.1866308347244,5372.37606366337,0.8784095615400862
BEN.5.3.8_1,1824.5151493302526,129.2261956936223,2225.404803866013,0.8779262728424961
BEN.5.3.9_1,10030.22847637134,714.9336896265811,12306.522729269918,0.8731273977531894
BEN.5.3.10_1,3218.3031285004417,227.94498041638525,3925.4413683290686,0.8779262726279826
BEN.5.4.1_1,10294.184685419497,645.4989460694555,12641.466515354388,0.8653808969237516
BEN.5.4.2_1,10687.387903631236,669.5670885042591,13116.484427601272,0.8658535795031201
BEN.5.4.3_1,9250.214409399836,579.3408413807483,11351.985946560053,0.8658886028447907
BEN.5.4.4_1,4318.249033065981,270.4551479879608,5299.802830964205,0.8658254518912185
BEN.5.4.5_1,8481.090933727717,531.2493480086737,10409.645347901333,0.8657682351832813
BEN.5.4.6_1,1688.4743048403739,105.75040117062736,2072.2706885998127,0.8658254521870977
BEN.5.4.7_1,1075.5405841234851,67.36190654328412,1320.0148917707063,0.8658254522671684
BEN.5.4.8_1,3823.399627877176,239.46236173230187,4692.472345508486,0.8658254520132325
BEN.5.4.9_1,16525.33537163314,1034.9481412288335,20280.86632557561,0.8658547041808174
BEN.5.5.1_1,8379.579863222141,608.2130682762698,9510.457604552988,0.9450431625073056
BEN.5.5.2_1,10282.912402040674,744.2537601183399,11648.861482173235,0.9466303792035273
BEN.5.5.3_1,3596.7263084653364,262.05669915262183,4094.2437186776406,0.9424898156439667
BEN.5.5.4_1,4789.381632038546,345.72844334117275,5440.831868344744,0.9438097334446699
BEN.5.5.5_1,4658.540289579829,336.15538926309245,5335.376317313279,0.9361468398461698
BEN.5.5.6_1,1181.867909843606,85.44184759014959,1340.4766517655473,0.9454172556937688
BEN.5.5.7_1,5162.07476206265,375.0384895316572,5863.599889832144,0.9443197618575603
BEN.5.5.8_1,1478.9625500669795,107.10754411165175,1683.7114394809416,0.9420082663734758
BEN.5.5.9_1,4311.205688210257,310.7670831111012,4904.991597680848,0.9422998346228961
BEN.5.5.10_1,5085.690233614979,368.1190174098593,5760.793622282942,0.946711444397057
BEN.5.5.11_1,4848.207541311969,350.9292375476061,5491.7861279440785,0.9467114446435917
BEN.5.5.12_1,5674.610325791547,410.74699419169394,6427.890308602228,0.9467114446305056
BEN.5.5.13_1,2644.7661105071065,191.4368859953621,2995.8473744322046,0.946711444884607
BEN.5.5.14_1,7988.5590925292045,578.053622789566,9052.012878981734,0.9463765495970475
BEN.5.6.1_1,955.9900625010696,76.05698526714944,1299.8836969950637,0.7939533745626616
BEN.5.6.2_1,6429.7336960961975,511.55617071070066,8733.648286841122,0.7947755209315278
BEN.5.6.3_1,954.0931655900606,75.9060712784417,1297.304438682317,0.7939533745176123
BEN.5.6.4_1,6939.850671953665,539.9939192828937,9341.497328360781,0.8007115271047345
BEN.5.6.5_1,7645.895107416443,599.3292293154653,10285.389184630665,0.8016443703513572
BEN.5.6.6_1,4328.91581216925,344.72046086941725,5887.783626973617,0.7937853306339937
BEN.5.6.7_1,1180.3099174158906,93.90350123325214,1604.8970381807517,0.7939533741638287
BEN.5.6.8_1,7741.89045114832,615.5758820871569,10515.393462720744,0.7947839862449686
BEN.6.1.1_1,7020.525361064801,438.99279441150634,8332.804969437717,0.8951989375529165
BEN.6.1.2_1,25090.104820196844,1563.0657523707769,29772.414742047287,0.8952303937552506
BEN.6.1.3_1,27676.17821635863,1650.4267556285677,32045.911968016986,0.9151434042899524
BEN.6.1.4_1,17117.4150470424,1066.8843995505645,20306.62858292987,0.8954858937972118
BEN.6.2.1_1,3605.8735255471083,320.5792185573538,4231.779643937592,0.9278490551202169
BEN.6.2.2_1,11080.15034844079,989.2227409200608,12968.63228673897,0.9306589023811205
BEN.6.2.3_1,7551.360084955104,627.2280851170059,8826.461602826454,0.9265987366277243
BEN.6.2.4_1,9343.002722489739,840.2534161363616,10936.964849820735,0.9310861174426296
