ADM3_PCODE,events,events_VAC,events_Battles,events_Riots,events_Protests,events_ERV,events_SD,conflict_diffusion_indicator,cdi_VAC,cdi_Battles,cdi_Riots,cdi_Protests,cdi_ERV,cdi_SD
BF510204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF510205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF510301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF510302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF510303,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
BF510304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF510305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF510306,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
BF510307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF520101,27.0,4.0,2.0,0.0,0.0,0.0,21.0,0.32,0.12,0.04,0.0,0.0,0.0,0.32
BF520102,20.0,3.0,0.0,0.0,7.0,0.0,10.0,0.6153846153846154,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.6153846153846154
BF520103,17.0,4.0,1.0,0.0,0.0,0.0,12.0,0.5,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,0.35714285714285715
BF520104,9.0,2.0,2.0,0.0,0.0,0.0,5.0,0.35714285714285715,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.21428571428571427
BF520105,32.0,6.0,4.0,0.0,0.0,0.0,22.0,0.6428571428571429,0.21428571428571427,0.14285714285714285,0.0,0.0,0.0,0.6428571428571429
BF520106,9.0,2.0,1.0,0.0,0.0,0.0,6.0,0.46153846153846156,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.3076923076923077
BF520107,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
BF520201,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
BF520202,51.0,18.0,2.0,2.0,18.0,0.0,11.0,0.8,0.6,0.2,0.2,0.2,0.0,0.4
BF520203,222.0,82.0,55.0,0.0,1.0,30.0,54.0,0.5,0.3611111111111111,0.3611111111111111,0.0,0.027777777777777776,0.3055555555555556,0.4166666666666667
BF520204,140.0,60.0,15.0,0.0,0.0,32.0,33.0,0.5111111111111111,0.24444444444444444,0.2,0.0,0.0,0.3111111111111111,0.2222222222222222
BF520205,7.0,1.0,1.0,0.0,2.0,0.0,3.0,0.625,0.125,0.125,0.0,0.125,0.0,0.375
BF520206,30.0,12.0,3.0,0.0,0.0,0.0,15.0,0.5454545454545454,0.5454545454545454,0.18181818181818182,0.0,0.0,0.0,0.45454545454545453
BF520301,8.0,2.0,1.0,0.0,0.0,1.0,4.0,0.3,0.1,0.1,0.0,0.0,0.1,0.2
BF520302,104.0,40.0,25.0,0.0,0.0,27.0,12.0,0.47058823529411764,0.4117647058823529,0.35294117647058826,0.0,0.0,0.4117647058823529,0.23529411764705882
BF520303,43.0,25.0,4.0,0.0,5.0,0.0,9.0,0.37037037037037035,0.37037037037037035,0.07407407407407407,0.0,0.037037037037037035,0.0,0.14814814814814814
BF520401,47.0,9.0,5.0,0.0,0.0,9.0,24.0,0.6666666666666666,0.5,0.3333333333333333,0.0,0.0,0.6666666666666666,0.5
BF520402,36.0,18.0,9.0,0.0,1.0,4.0,4.0,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666
BF520403,128.0,42.0,24.0,0.0,4.0,19.0,39.0,0.26,0.16,0.14,0.0,0.02,0.2,0.14
BF520501,10.0,2.0,1.0,0.0,0.0,0.0,7.0,0.13043478260869565,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.13043478260869565
BF520502,56.0,22.0,10.0,0.0,4.0,6.0,14.0,0.43333333333333335,0.3,0.2,0.0,0.03333333333333333,0.1,0.23333333333333334
BF520503,113.0,49.0,9.0,0.0,1.0,14.0,40.0,0.3170731707317073,0.2682926829268293,0.12195121951219512,0.0,0.024390243902439025,0.17073170731707318,0.24390243902439024
BF520504,42.0,15.0,3.0,2.0,0.0,3.0,19.0,0.36363636363636365,0.3181818181818182,0.13636363636363635,0.045454545454545456,0.0,0.045454545454545456,0.3181818181818182
BF520505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF520506,67.0,27.0,6.0,3.0,1.0,11.0,19.0,0.7058823529411765,0.6470588235294118,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.29411764705882354,0.35294117647058826
BF520507,18.0,6.0,1.0,0.0,0.0,1.0,10.0,0.5,0.3,0.1,0.0,0.0,0.1,0.3
BF520508,22.0,4.0,0.0,1.0,0.0,0.0,17.0,0.8888888888888888,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.7777777777777778
BF530101,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0
BF530102,48.0,6.0,1.0,5.0,35.0,0.0,1.0,0.2,0.2,0.05,0.05,0.05,0.0,0.05
BF530103,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
BF530104,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
BF530105,5.0,1.0,3.0,0.0,0.0,0.0,1.0,0.2,0.2,0.2,0.0,0.0,0.0,0.2
BF530106,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
BF530107,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
BF530108,5.0,0.0,1.0,0.0,0.0,0.0,4.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25
BF530109,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0
BF530110,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.125,0.0,0.125,0.0,0.0,0.0,0.125
BF530111,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0
BF530112,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333
BF530113,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.4,0.0,0.2,0.2,0.0,0.0,0.0
BF530201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF530202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF530203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF530204,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2
BF530205,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
BF530206,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285
BF530207,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1
BF530208,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
BF530209,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0
BF530210,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0
BF530212,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0
BF530211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF530213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF530301,6.0,2.0,3.0,0.0,0.0,0.0,1.0,0.4,0.4,0.4,0.0,0.0,0.0,0.2
BF530302,4.0,0.0,1.0,0.0,0.0,1.0,2.0,0.125,0.0,0.125,0.0,0.0,0.125,0.125
BF530303,5.0,2.0,0.0,0.0,0.0,0.0,3.0,0.5,0.25,0.0,0.0,0.0,0.0,0.5
BF530304,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285
BF530305,13.0,5.0,3.0,3.0,1.0,0.0,1.0,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091
BF530306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF530307,14.0,3.0,4.0,0.0,0.0,0.0,7.0,0.4,0.2,0.13333333333333333,0.0,0.0,0.0,0.4
BF540101,29.0,2.0,9.0,0.0,1.0,12.0,5.0,0.5833333333333334,0.16666666666666666,0.25,0.0,0.08333333333333333,0.3333333333333333,0.16666666666666666
BF540102,42.0,10.0,14.0,0.0,0.0,9.0,9.0,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.0,0.0,0.5714285714285714,0.42857142857142855
BF540103,36.0,10.0,13.0,0.0,0.0,11.0,2.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333
BF540104,127.0,25.0,34.0,1.0,4.0,41.0,22.0,1.0,0.6,0.8,0.06666666666666667,0.06666666666666667,0.8666666666666667,0.5333333333333333
BF540201,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0
BF540202,6.0,0.0,1.0,0.0,1.0,1.0,3.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2
BF540204,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0
BF540205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF540206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF540207,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
BF540208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF540209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF540210,7.0,0.0,1.0,1.0,3.0,1.0,1.0,0.25,0.0,0.125,0.125,0.125,0.125,0.125
BF540301,11.0,4.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
BF540302,17.0,3.0,2.0,0.0,0.0,8.0,4.0,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.0,0.0,0.5714285714285714,0.2857142857142857
BF540303,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
BF540304,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
BF540305,23.0,8.0,4.0,0.0,0.0,8.0,3.0,0.8333333333333334,0.5,0.16666666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333
BF540306,54.0,10.0,15.0,0.0,0.0,17.0,12.0,1.0,1.0,0.8,0.0,0.0,0.6,0.8
BF540307,64.0,13.0,5.0,6.0,17.0,4.0,19.0,1.0,0.8,0.6,0.4,0.2,0.4,1.0
BF540308,6.0,0.0,0.0,0.0,0.0,1.0,5.0,0.4,0.0,0.0,0.0,0.0,0.2,0.4
BF540309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF540310,15.0,4.0,4.0,0.0,0.0,0.0,7.0,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.5714285714285714
BF540311,19.0,3.0,2.0,0.0,0.0,4.0,10.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.6666666666666666
BF540312,65.0,14.0,9.0,1.0,0.0,21.0,20.0,0.6923076923076923,0.46153846153846156,0.3076923076923077,0.07692307692307693,0.0,0.6153846153846154,0.3076923076923077
BF540313,7.0,2.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0
BF540401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF540402,18.0,1.0,2.0,1.0,0.0,1.0,13.0,1.0,0.25,0.25,0.25,0.0,0.25,1.0
BF540403,22.0,3.0,3.0,0.0,2.0,0.0,14.0,0.7,0.1,0.3,0.0,0.1,0.0,0.6
BF540404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF540405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF550101,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.0
BF550102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF550103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF550104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF550105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF550106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF550107,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0
BF550108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF550201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF550202,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
BF550203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF550204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF550205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF550301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF550302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF550303,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
BF550304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF550305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF550306,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0
BF550307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF560101,53.0,8.0,38.0,0.0,0.0,5.0,2.0,0.5454545454545454,0.13636363636363635,0.45454545454545453,0.0,0.0,0.18181818181818182,0.045454545454545456
BF560102,136.0,53.0,40.0,0.0,2.0,16.0,25.0,0.65625,0.5,0.375,0.0,0.03125,0.25,0.34375
BF560103,194.0,86.0,48.0,0.0,0.0,31.0,29.0,0.8461538461538461,0.7692307692307693,0.6153846153846154,0.0,0.0,0.7692307692307693,0.7692307692307693
BF560104,27.0,8.0,11.0,0.0,0.0,3.0,5.0,0.6,0.3,0.3,0.0,0.0,0.3,0.2
BF560105,102.0,26.0,22.0,0.0,0.0,44.0,10.0,0.5925925925925926,0.3333333333333333,0.25925925925925924,0.0,0.0,0.4444444444444444,0.25925925925925924
BF560201,13.0,8.0,1.0,0.0,1.0,1.0,2.0,0.25,0.25,0.0625,0.0,0.0625,0.0625,0.125
BF560202,134.0,52.0,15.0,2.0,8.0,8.0,49.0,0.64,0.52,0.36,0.04,0.04,0.12,0.6
BF560203,30.0,18.0,5.0,0.0,2.0,0.0,5.0,0.8,0.8,0.4,0.0,0.2,0.0,0.4
BF560204,50.0,26.0,12.0,0.0,0.0,4.0,8.0,0.8181818181818182,0.7272727272727273,0.36363636363636365,0.0,0.0,0.18181818181818182,0.2727272727272727
BF560205,17.0,9.0,2.0,0.0,0.0,0.0,6.0,0.7142857142857143,0.42857142857142855,0.2857142857142857,0.0,0.0,0.0,0.5714285714285714
BF560206,53.0,21.0,8.0,0.0,0.0,13.0,11.0,0.75,0.625,0.375,0.0,0.0,0.375,0.625
BF560301,105.0,23.0,28.0,1.0,2.0,33.0,18.0,0.6333333333333333,0.26666666666666666,0.36666666666666664,0.03333333333333333,0.06666666666666667,0.36666666666666664,0.2
BF560302,29.0,13.0,4.0,0.0,0.0,9.0,3.0,0.875,0.75,0.125,0.0,0.0,0.5,0.375
BF560303,7.0,3.0,1.0,0.0,0.0,2.0,1.0,0.6,0.4,0.2,0.0,0.0,0.4,0.2
BF560304,126.0,52.0,30.0,0.0,6.0,27.0,11.0,1.0,0.8571428571428571,0.42857142857142855,0.0,0.14285714285714285,0.7142857142857143,0.42857142857142855
BF560305,47.0,9.0,18.0,0.0,2.0,11.0,7.0,1.0,0.6,0.6,0.0,0.2,0.8,0.4
BF560306,24.0,1.0,12.0,0.0,0.0,11.0,0.0,0.4,0.05,0.25,0.0,0.0,0.2,0.0
BF560307,15.0,1.0,2.0,0.0,0.0,11.0,1.0,0.4,0.05,0.1,0.0,0.0,0.35,0.05
BF560308,46.0,7.0,14.0,0.0,0.0,14.0,11.0,0.8,0.6,0.6,0.0,0.0,0.8,0.8
BF560309,51.0,10.0,14.0,0.0,0.0,25.0,2.0,0.4444444444444444,0.2222222222222222,0.25925925925925924,0.0,0.0,0.4444444444444444,0.037037037037037035
BF560401,30.0,16.0,7.0,0.0,0.0,2.0,5.0,0.6,0.6,0.4,0.0,0.0,0.1,0.2
BF560402,95.0,38.0,20.0,1.0,0.0,26.0,10.0,0.7142857142857143,0.7142857142857143,0.5,0.07142857142857142,0.0,0.5714285714285714,0.2857142857142857
BF560403,86.0,32.0,13.0,0.0,5.0,13.0,23.0,0.8181818181818182,0.5454545454545454,0.2727272727272727,0.0,0.09090909090909091,0.45454545454545453,0.7272727272727273
BF560404,30.0,19.0,5.0,0.0,1.0,3.0,2.0,0.5,0.375,0.25,0.0,0.125,0.25,0.125
BF560405,21.0,7.0,3.0,0.0,0.0,5.0,6.0,0.8,0.5,0.2,0.0,0.0,0.4,0.3
BF560406,10.0,4.0,0.0,0.0,0.0,6.0,0.0,0.3,0.3,0.0,0.0,0.0,0.1,0.0
BF570102,6.0,1.0,3.0,0.0,2.0,0.0,0.0,0.4,0.2,0.4,0.0,0.2,0.0,0.0
BF570103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF570101,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
BF570104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF570105,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0
BF570201,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.25,0.0,0.125,0.125,0.125,0.0,0.0
BF570202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF570203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF570204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF570205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF570206,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0
BF570207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF570208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF570301,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0
BF570302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF570303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF570304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF570305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF570401,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0
BF570402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF570403,34.0,10.0,7.0,0.0,0.0,7.0,10.0,0.625,0.375,0.375,0.0,0.0,0.5,0.625
BF570404,17.0,2.0,1.0,0.0,14.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0
BF570405,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0
BF570406,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667
BF570407,25.0,6.0,7.0,3.0,1.0,5.0,3.0,0.375,0.20833333333333334,0.20833333333333334,0.041666666666666664,0.041666666666666664,0.16666666666666666,0.08333333333333333
BF570408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF570409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF570410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
